Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,754.9000244140625,759.9500122070312,747.2000122070312,748.7000122070312,748.7000122070312,4917748
2020-01-02,750.0,759.0,747.5999755859375,756.9500122070312,756.9500122070312,5156046
2020-01-03,753.1500244140625,756.25,740.5,742.9500122070312,742.9500122070312,8489729
2020-01-06,739.4500122070312,739.5999755859375,721.7000122070312,723.25,723.25,6356198
2020-01-07,728.0,738.0,721.0499877929688,725.75,725.75,9103360
2020-01-08,715.25,725.75,709.0999755859375,724.5,724.5,8973215
2020-01-09,733.5499877929688,745.0,731.0,742.8499755859375,742.8499755859375,7559853
2020-01-10,743.0,751.7999877929688,734.7999877929688,740.0499877929688,740.0499877929688,8550490
2020-01-13,740.0,746.75,735.3499755859375,737.4000244140625,737.4000244140625,6423758
2020-01-14,740.0,751.4000244140625,734.2000122070312,747.9000244140625,747.9000244140625,7237665
2020-01-15,747.0499877929688,749.0,738.0,746.2999877929688,746.2999877929688,7911661
2020-01-16,746.5,750.4000244140625,735.0999755859375,737.2999877929688,737.2999877929688,6487613
2020-01-17,734.8499755859375,742.4500122070312,730.8499755859375,739.9000244140625,739.9000244140625,7678864
2020-01-20,742.9500122070312,746.2000122070312,725.0,727.2000122070312,727.2000122070312,10677371
2020-01-21,726.3499755859375,729.5999755859375,716.0499877929688,717.5999755859375,717.5999755859375,8242803
2020-01-22,717.0,722.75,706.5999755859375,712.5999755859375,712.5999755859375,13321307
2020-01-23,725.0499877929688,737.5499877929688,719.4000244140625,723.0,723.0,20643257
2020-01-24,723.4000244140625,741.7000122070312,720.4000244140625,737.4000244140625,737.4000244140625,9541490
2020-01-27,732.4500122070312,748.4500122070312,731.0,740.25,740.25,9170435
2020-01-28,738.4000244140625,746.5,735.0,737.1500244140625,737.1500244140625,7836737
2020-01-29,740.0,745.5,733.5499877929688,735.25,735.25,7985274
2020-01-30,735.75,736.4000244140625,727.2999877929688,730.9000244140625,730.9000244140625,6041343
2020-01-31,734.7000122070312,737.25,725.2000122070312,729.2999877929688,729.2999877929688,8345819
2020-02-03,704.7000122070312,712.7999877929688,695.5499877929688,708.9500122070312,708.9500122070312,11594991
2020-02-04,712.4500122070312,720.5999755859375,710.0,715.0,715.0,9653925
2020-02-05,719.4500122070312,725.6500244140625,715.2000122070312,724.0499877929688,724.0499877929688,7975101
2020-02-06,727.4500122070312,745.0,723.0,736.9500122070312,736.9500122070312,9627252
2020-02-07,736.7000122070312,749.2000122070312,734.0,748.1500244140625,748.1500244140625,8438354
2020-02-10,746.2999877929688,746.7999877929688,739.0,741.0999755859375,741.0999755859375,4713339
2020-02-11,743.0,757.0999755859375,742.0,749.9500122070312,749.9500122070312,7845657
2020-02-12,752.0,760.7000122070312,751.0,755.25,755.25,6190440
2020-02-13,751.0999755859375,753.4500122070312,742.2999877929688,747.7999877929688,747.7999877929688,5031706
2020-02-14,748.0999755859375,752.5499877929688,732.0999755859375,736.5,736.5,6155000
2020-02-17,737.4000244140625,743.0999755859375,730.2000122070312,738.4000244140625,738.4000244140625,4275465
2020-02-18,737.75,737.75,724.7000122070312,733.6500244140625,733.6500244140625,5215502
2020-02-19,740.6500244140625,745.0999755859375,735.3499755859375,741.0499877929688,741.0499877929688,4372673
