Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,321.3500061035156,324.75,318.6499938964844,323.8500061035156,319.6317138671875,1514293
2020-01-02,323.6000061035156,327.45001220703125,321.1000061035156,323.3500061035156,319.13824462890625,3091351
2020-01-03,323.79998779296875,323.79998779296875,317.0,318.20001220703125,314.0553283691406,1718884
2020-01-06,315.25,318.1499938964844,310.3999938964844,312.1000061035156,308.0347900390625,1712158
2020-01-07,314.0,319.3999938964844,312.0,314.8999938964844,310.7983093261719,2146089
2020-01-08,312.20001220703125,317.3500061035156,311.5,316.25,312.1307067871094,1521535
2020-01-09,318.04998779296875,330.0,317.3999938964844,328.54998779296875,324.2705078125,4302141
2020-01-10,329.8999938964844,343.29998779296875,329.04998779296875,341.3500061035156,336.90380859375,10109760
2020-01-13,343.0,353.8500061035156,342.04998779296875,352.95001220703125,348.35272216796875,7399348
2020-01-14,360.5,392.0,358.0,389.6000061035156,384.5252990722656,44997621
2020-01-15,389.5,395.95001220703125,385.0,391.45001220703125,386.3512268066406,24437080
2020-01-16,392.5,393.0,382.20001220703125,384.25,379.2449951171875,12118796
2020-01-17,383.70001220703125,384.0,376.6000061035156,380.29998779296875,375.346435546875,5495593
2020-01-20,380.29998779296875,385.5,377.1000061035156,383.1499938964844,378.1593017578125,7618479
2020-01-21,382.0,389.3999938964844,379.04998779296875,385.79998779296875,380.7748107910156,5981471
2020-01-22,388.8500061035156,388.8500061035156,382.20001220703125,385.04998779296875,380.0345458984375,4148230
2020-01-23,385.0,399.45001220703125,383.3999938964844,393.25,388.12774658203125,11073810
2020-01-24,394.75,394.75,383.75,384.6000061035156,379.5904235839844,6033580
2020-01-27,383.79998779296875,389.3999938964844,380.45001220703125,382.3999938964844,377.4190979003906,3735041
2020-01-28,382.79998779296875,387.6000061035156,378.25,380.70001220703125,375.7412414550781,2710063
2020-01-29,384.8999938964844,393.29998779296875,382.25,383.45001220703125,378.4554443359375,6500722
2020-01-30,385.70001220703125,385.79998779296875,380.1499938964844,381.6000061035156,376.6295166015625,2297423
2020-01-31,382.6000061035156,386.6499938964844,380.0,383.3999938964844,378.40606689453125,2681230
2020-02-03,373.75,382.0,367.5,378.8500061035156,373.91534423828125,3318729
2020-02-04,384.0,384.0,375.54998779296875,379.8999938964844,374.95166015625,5327138
2020-02-05,382.0,408.0,381.0,394.6000061035156,389.4601745605469,23579395
2020-02-06,396.0,397.3500061035156,387.3500061035156,392.04998779296875,386.9433898925781,4985380
2020-02-07,391.1000061035156,404.0,390.54998779296875,396.70001220703125,391.5328369140625,11308676
2020-02-10,398.45001220703125,398.45001220703125,388.3500061035156,392.29998779296875,387.1901550292969,3145276
2020-02-11,395.0,399.0,389.25,390.6000061035156,385.5122985839844,4171668
2020-02-12,391.70001220703125,396.75,391.6000061035156,395.1499938964844,390.00299072265625,4018932
2020-02-13,394.54998779296875,397.8500061035156,389.54998779296875,392.54998779296875,387.4368591308594,2860031
2020-02-14,393.0,400.0,390.5,396.8999938964844,391.730224609375,4733600
2020-02-17,397.70001220703125,401.8999938964844,375.8500061035156,381.04998779296875,376.086669921875,9537335
2020-02-18,380.0,386.5,373.20001220703125,382.0,377.0242919921875,7402772
2020-02-19,383.0,386.3500061035156,377.6000061035156,383.1499938964844,378.1593017578125,4326781
2020-02-20,383.1499938964844,384.95001220703125,379.1000061035156,380.5,375.5438537597656,5137245
2020-02-24,378.8999938964844,379.8500061035156,367.75,369.1000061035156,364.2923278808594,3017687
2020-02-25,370.5,374.0,365.54998779296875,369.0,364.1936340332031,3659466
2020-02-26,367.6000061035156,370.1499938964844,361.20001220703125,365.6499938964844,360.88726806640625,2808589
2020-02-27,364.1000061035156,365.6499938964844,360.25,363.29998779296875,358.5678405761719,1827751
