Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,238.60000610351562,238.60000610351562,237.10000610351562,238.10000610351562,210.36598205566406,4208837
2020-01-02,238.1999969482422,240.9499969482422,238.10000610351562,239.85000610351562,211.91212463378906,8402979
2020-01-03,241.0,241.0,238.0,238.5,210.71937561035156,9284478
2020-01-06,237.5,238.3000030517578,235.0,235.10000610351562,207.71542358398438,7636617
2020-01-07,236.0500030517578,237.89999389648438,234.60000610351562,235.35000610351562,207.93629455566406,8416741
2020-01-08,234.0,235.8000030517578,233.25,234.1999969482422,206.9202423095703,7043211
2020-01-09,235.60000610351562,236.60000610351562,235.0500030517578,235.8000030517578,208.33387756347656,9452653
2020-01-10,237.60000610351562,238.75,236.8000030517578,238.0,210.27761840820312,9973746
2020-01-13,238.5,240.5,238.25,239.25,211.38201904296875,12243639
2020-01-14,240.25,243.8000030517578,238.3000030517578,243.25,214.91607666015625,11843444
2020-01-15,242.5500030517578,243.0,241.10000610351562,242.39999389648438,214.16510009765625,5476729
2020-01-16,242.5,243.89999389648438,240.10000610351562,240.75,212.70729064941406,9369668
2020-01-17,240.75,242.10000610351562,239.39999389648438,239.9499969482422,212.00048828125,7392403
2020-01-20,240.0500030517578,243.25,240.0500030517578,241.89999389648438,213.7233428955078,8020816
2020-01-21,241.4499969482422,241.4499969482422,238.0,238.4499969482422,210.67520141601562,9571070
2020-01-22,239.60000610351562,239.60000610351562,237.10000610351562,238.0500030517578,210.32180786132812,7654918
2020-01-23,238.10000610351562,238.75,236.89999389648438,237.89999389648438,210.1892547607422,6120434
2020-01-24,237.39999389648438,239.10000610351562,237.0,238.14999389648438,210.41015625,6801874
2020-01-27,237.0,237.39999389648438,234.3000030517578,234.60000610351562,207.27366638183594,6837613
2020-01-28,234.75,235.89999389648438,230.5,230.75,203.87210083007812,14582907
2020-01-29,231.5,237.64999389648438,231.14999389648438,236.64999389648438,209.08485412597656,20469708
2020-01-30,236.9499969482422,237.0,233.0,234.0500030517578,206.78773498535156,10394149
2020-01-31,235.75,238.39999389648438,234.0500030517578,235.14999389648438,207.7595977783203,18455880
2020-02-03,215.0,216.89999389648438,205.0,207.60000610351562,183.41864013671875,79764370
2020-02-04,210.8000030517578,217.60000610351562,209.14999389648438,215.64999389648438,190.53094482421875,35767812
2020-02-05,216.3000030517578,217.5,211.5,216.4499969482422,191.23777770996094,21253607
2020-02-06,218.0,219.89999389648438,211.8000030517578,213.5500030517578,188.6755828857422,27388582
2020-02-07,213.8000030517578,215.6999969482422,212.75,213.39999389648438,188.5430450439453,17133407
2020-02-10,214.0,214.0500030517578,210.0500030517578,210.5500030517578,186.02500915527344,9617387
2020-02-11,216.5,216.9499969482422,211.8000030517578,212.60000610351562,187.8362274169922,29803784
2020-02-12,213.39999389648438,214.8000030517578,211.8000030517578,213.0500030517578,188.23379516601562,9928416
2020-02-13,213.0500030517578,213.4499969482422,211.1999969482422,211.89999389648438,187.21775817871094,9153131
