Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,20375.0,20489.0,20287.05078125,20319.900390625,20149.435546875,4879
2020-01-02,20320.0,21279.900390625,20320.0,21232.150390625,21054.033203125,31788
2020-01-03,21200.0,21398.94921875,20950.0,21122.25,20945.0546875,19053
2020-01-06,21124.80078125,21219.94921875,20591.400390625,21064.400390625,20887.689453125,25717
2020-01-07,21097.150390625,22050.0,20951.0,21963.150390625,21778.900390625,83884
2020-01-08,21849.0,22691.650390625,21710.30078125,22441.30078125,22253.0390625,68506
2020-01-09,22521.80078125,22959.849609375,22327.25,22814.55078125,22623.158203125,40252
2020-01-10,22866.5,23409.5,22723.650390625,23345.400390625,23149.5546875,41458
2020-01-13,23270.0,24263.05078125,23227.05078125,23829.19921875,23629.294921875,55253
2020-01-14,23670.0,23820.19921875,23424.75,23560.0,23362.353515625,22816
2020-01-15,23670.0,23800.0,23351.5,23728.55078125,23529.490234375,24055
2020-01-16,23750.0,24100.0,23065.650390625,23290.849609375,23095.4609375,59132
2020-01-17,23335.0,23646.400390625,23205.0,23325.900390625,23130.220703125,32537
2020-01-20,23333.19921875,23508.80078125,23039.94921875,23133.099609375,22939.033203125,26423
2020-01-21,23160.099609375,23398.69921875,22831.55078125,22953.5,22760.94140625,29652
2020-01-22,22960.0,23299.94921875,22887.0,23016.69921875,22823.611328125,28102
2020-01-23,23016.69921875,23200.0,22911.099609375,23079.05078125,22885.439453125,15181
2020-01-24,23011.099609375,23302.0,22870.0,23134.650390625,22940.57421875,31218
2020-01-27,23099.900390625,23766.0,22960.150390625,23598.44921875,23400.48046875,35307
2020-01-28,23560.0,23990.0,23363.05078125,23442.0,23245.34375,13422
2020-01-29,23539.099609375,23780.0,23206.099609375,23506.19921875,23309.005859375,13788
2020-01-30,23427.30078125,23649.0,23279.19921875,23485.30078125,23288.28125,18380
2020-01-31,23627.30078125,23683.0,22827.650390625,23006.900390625,22813.89453125,26041
2020-02-03,22416.099609375,23354.0,22410.05078125,23267.5,23072.306640625,19173
2020-02-04,23400.0,24659.30078125,23303.19921875,24485.400390625,24279.990234375,46295
2020-02-05,24412.05078125,25290.0,24412.05078125,24893.44921875,24684.6171875,65213
2020-02-06,25048.0,25274.94921875,24750.25,25012.69921875,24802.865234375,35930
2020-02-07,25020.05078125,25355.0,24700.0,24918.150390625,24709.111328125,15201
2020-02-10,25000.0,25149.25,24820.5,24961.650390625,24752.244140625,33336
2020-02-11,25050.0,25240.44921875,24694.30078125,24813.44921875,24605.2890625,9352
2020-02-12,24981.0,25146.0,24441.0,24689.94921875,24482.82421875,15946
2020-02-13,24700.0,24893.19921875,24456.30078125,24616.099609375,24409.59375,15155
2020-02-14,24750.0,24913.05078125,24178.650390625,24433.599609375,24228.625,44419
2020-02-17,24320.0,24445.5,23955.0,24028.05078125,23826.4765625,14630
2020-02-18,24000.0,24000.0,23300.75,23777.25,23577.78125,39818
2020-02-19,24850.0,25199.900390625,24316.80078125,24533.25,24327.439453125,156489
2020-02-20,24400.0,24791.650390625,24270.650390625,24407.400390625,24202.646484375,32057
2020-02-24,24100.0,24576.099609375,23684.05078125,23831.599609375,23738.662109375,29338
2020-02-25,23831.599609375,23999.0,23478.05078125,23572.05078125,23480.125,38362
2020-02-26,23488.849609375,23597.30078125,23153.099609375,23465.150390625,23373.642578125,34970
2020-02-27,23549.0,23927.30078125,23136.80078125,23812.55078125,23719.685546875,80008
